season,round,raceId,circuitId,driverId,constructorId,grid,position,positionText,points,laps,status,timeMillis,time
2001,12,German Grand Prix 2001,hockenheimring,irvine,jaguar,11,18,R,0.0,16,Fuel pressure,,
2001,12,German Grand Prix 2001,hockenheimring,hakkinen,mclaren,3,19,R,0.0,13,Engine,,
2001,12,German Grand Prix 2001,hockenheimring,zonta,jordan,15,20,R,0.0,7,Collision,,
2001,12,German Grand Prix 2001,hockenheimring,heidfeld,sauber,7,21,R,0.0,0,Collision,,
2001,12,German Grand Prix 2001,hockenheimring,rosa,jaguar,9,22,R,0.0,0,Collision,,
2001,13,Hungarian Grand Prix 2001,hungaroring,michael_schumacher,ferrari,1,1,1,10.0,77,Finished,6109675,1:41:49.675
2001,13,Hungarian Grand Prix 2001,hungaroring,barrichello,ferrari,3,2,2,6.0,77,Finished,6113038,+3.363
2001,13,Hungarian Grand Prix 2001,hungaroring,coulthard,mclaren,2,3,3,4.0,77,Finished,6113615,+3.940
2001,13,Hungarian Grand Prix 2001,hungaroring,ralf_schumacher,williams,4,4,4,3.0,77,Finished,6159362,+49.687
2001,13,Hungarian Grand Prix 2001,hungaroring,hakkinen,mclaren,6,5,5,2.0,77,Finished,6179968,+1:10.293
2001,13,Hungarian Grand Prix 2001,hungaroring,heidfeld,sauber,7,6,6,1.0,76,+1 Lap,,
2001,13,Hungarian Grand Prix 2001,hungaroring,raikkonen,sauber,9,7,7,0.0,76,+1 Lap,,
2001,13,Hungarian Grand Prix 2001,hungaroring,montoya,williams,8,8,8,0.0,76,+1 Lap,,
2001,13,Hungarian Grand Prix 2001,hungaroring,villeneuve,bar,10,9,9,0.0,75,+2 Laps,,
2001,13,Hungarian Grand Prix 2001,hungaroring,alesi,jordan,12,10,10,0.0,75,+2 Laps,,
2001,13,Hungarian Grand Prix 2001,hungaroring,rosa,jaguar,13,11,11,0.0,75,+2 Laps,,
2001,13,Hungarian Grand Prix 2001,hungaroring,verstappen,arrows,21,12,12,0.0,74,+3 Laps,,
2001,13,Hungarian Grand Prix 2001,hungaroring,fisichella,benetton,15,13,R,0.0,67,Engine,,
2001,13,Hungarian Grand Prix 2001,hungaroring,frentzen,prost,16,14,R,0.0,63,Spun off,,
2001,13,Hungarian Grand Prix 2001,hungaroring,marques,minardi,22,15,R,0.0,63,Oil pressure,,
2001,13,Hungarian Grand Prix 2001,hungaroring,panis,bar,11,16,R,0.0,58,Electrical,,
2001,13,Hungarian Grand Prix 2001,hungaroring,trulli,jordan,5,17,R,0.0,53,Hydraulics,,
2001,13,Hungarian Grand Prix 2001,hungaroring,alonso,minardi,18,18,R,0.0,37,Brakes,,
2001,13,Hungarian Grand Prix 2001,hungaroring,button,benetton,17,19,R,0.0,34,Spun off,,
2001,13,Hungarian Grand Prix 2001,hungaroring,bernoldi,arrows,20,20,R,0.0,11,Spun off,,
2001,13,Hungarian Grand Prix 2001,hungaroring,burti,prost,19,21,R,0.0,8,Spun off,,
2001,13,Hungarian Grand Prix 2001,hungaroring,irvine,jaguar,14,22,R,0.0,0,Spun off,,
2001,14,Belgian Grand Prix 2001,spa,michael_schumacher,ferrari,3,1,1,10.0,36,Finished,4085002,1:08:05.002
2001,14,Belgian Grand Prix 2001,spa,coulthard,mclaren,9,2,2,6.0,36,Finished,4095100,+10.098
2001,14,Belgian Grand Prix 2001,spa,fisichella,benetton,8,3,3,4.0,36,Finished,4112744,+27.742
2001,14,Belgian Grand Prix 2001,spa,hakkinen,mclaren,7,4,4,3.0,36,Finished,4121089,+36.087
2001,14,Belgian Grand Prix 2001,spa,barrichello,ferrari,5,5,5,2.0,36,Finished,4139523,+54.521
2001,14,Belgian Grand Prix 2001,spa,alesi,jordan,13,6,6,1.0,36,Finished,4144686,+59.684
2001,14,Belgian Grand Prix 2001,spa,ralf_schumacher,williams,2,7,7,0.0,36,Finished,4144988,+59.986
2001,14,Belgian Grand Prix 2001,spa,villeneuve,bar,6,8,8,0.0,36,Finished,4149972,+1:04.970
2001,14,Belgian Grand Prix 2001,spa,frentzen,prost,4,9,9,0.0,35,+1 Lap,,
2001,14,Belgian Grand Prix 2001,spa,verstappen,arrows,19,10,10,0.0,35,+1 Lap,,
2001,14,Belgian Grand Prix 2001,spa,panis,bar,11,11,11,0.0,35,+1 Lap,,
2001,14,Belgian Grand Prix 2001,spa,bernoldi,arrows,21,12,12,0.0,35,+1 Lap,,
2001,14,Belgian Grand Prix 2001,spa,marques,minardi,22,13,13,0.0,31,+5 Laps,,
2001,14,Belgian Grand Prix 2001,spa,trulli,jordan,16,14,R,0.0,31,Engine,,
2001,14,Belgian Grand Prix 2001,spa,button,benetton,15,15,R,0.0,17,Spun off,,
2001,14,Belgian Grand Prix 2001,spa,montoya,williams,1,16,R,0.0,1,Engine,,
2001,14,Belgian Grand Prix 2001,spa,rosa,jaguar,10,17,R,0.0,1,Collision,,
2001,14,Belgian Grand Prix 2001,spa,heidfeld,sauber,14,18,R,0.0,0,Collision,,
2001,14,Belgian Grand Prix 2001,spa,raikkonen,sauber,12,19,R,0.0,0,Transmission,,
2001,14,Belgian Grand Prix 2001,spa,irvine,jaguar,17,20,R,0.0,0,Collision,,
2001,14,Belgian Grand Prix 2001,spa,burti,prost,18,21,R,0.0,0,Collision,,
2001,14,Belgian Grand Prix 2001,spa,alonso,minardi,20,22,R,0.0,0,Gearbox,,
2001,15,Italian Grand Prix 2001,monza,montoya,williams,1,1,1,10.0,53,Finished,4618493,1:16:58.493
2001,15,Italian Grand Prix 2001,monza,barrichello,ferrari,2,2,2,6.0,53,Finished,4623668,+5.175
2001,15,Italian Grand Prix 2001,monza,ralf_schumacher,williams,4,3,3,4.0,53,Finished,4635828,+17.335
2001,15,Italian Grand Prix 2001,monza,michael_schumacher,ferrari,3,4,4,3.0,53,Finished,4643484,+24.991
2001,15,Italian Grand Prix 2001,monza,rosa,jaguar,10,5,5,2.0,53,Finished,4693477,+1:14.984
2001,15,Italian Grand Prix 2001,monza,villeneuve,bar,15,6,6,1.0,53,Finished,4700962,+1:22.469
2001,15,Italian Grand Prix 2001,monza,raikkonen,sauber,9,7,7,0.0,53,Finished,4701600,+1:23.107
2001,15,Italian Grand Prix 2001,monza,alesi,jordan,16,8,8,0.0,52,+1 Lap,,
2001,15,Italian Grand Prix 2001,monza,panis,bar,17,9,9,0.0,52,+1 Lap,,
2001,15,Italian Grand Prix 2001,monza,fisichella,benetton,14,10,10,0.0,52,+1 Lap,,
2001,15,Italian Grand Prix 2001,monza,heidfeld,sauber,8,11,11,0.0,52,+1 Lap,,
2001,15,Italian Grand Prix 2001,monza,enge,prost,20,12,12,0.0,52,+1 Lap,,
2001,15,Italian Grand Prix 2001,monza,alonso,minardi,21,13,13,0.0,51,+2 Laps,,
2001,15,Italian Grand Prix 2001,monza,bernoldi,arrows,18,14,R,0.0,46,Crankshaft,,
2001,15,Italian Grand Prix 2001,monza,yoong,minardi,22,15,R,0.0,44,Spun off,,
2001,15,Italian Grand Prix 2001,monza,frentzen,prost,12,16,R,0.0,28,Gearbox,,
2001,15,Italian Grand Prix 2001,monza,verstappen,arrows,19,17,R,0.0,25,Fuel pressure,,
2001,15,Italian Grand Prix 2001,monza,hakkinen,mclaren,7,18,R,0.0,19,Gearbox,,
2001,15,Italian Grand Prix 2001,monza,irvine,jaguar,13,19,R,0.0,14,Engine,,
2001,15,Italian Grand Prix 2001,monza,coulthard,mclaren,6,20,R,0.0,6,Engine,,
2001,15,Italian Grand Prix 2001,monza,button,benetton,11,21,R,0.0,4,Engine,,
2001,15,Italian Grand Prix 2001,monza,trulli,jordan,5,22,R,0.0,0,Collision,,
2001,16,United States Grand Prix 2001,indianapolis,hakkinen,mclaren,4,1,1,10.0,73,Finished,5562840,1:32:42.840
2001,16,United States Grand Prix 2001,indianapolis,michael_schumacher,ferrari,1,2,2,6.0,73,Finished,5573886,+11.046
2001,16,United States Grand Prix 2001,indianapolis,coulthard,mclaren,7,3,3,4.0,73,Finished,5574883,+12.043
2001,16,United States Grand Prix 2001,indianapolis,trulli,jordan,8,4,4,3.0,73,Finished,5620263,+57.423
2001,16,United States Grand Prix 2001,indianapolis,irvine,jaguar,14,5,5,2.0,73,Finished,5635274,+1:12.434
2001,16,United States Grand Prix 2001,indianapolis,heidfeld,sauber,6,6,6,1.0,73,Finished,5635836,+1:12.996
2001,16,United States Grand Prix 2001,indianapolis,alesi,jordan,9,7,7,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,fisichella,benetton,12,8,8,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,button,benetton,10,9,9,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,frentzen,prost,15,10,10,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,panis,bar,13,11,11,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,rosa,jaguar,16,12,12,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,bernoldi,arrows,19,13,13,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,enge,prost,21,14,14,0.0,72,+1 Lap,,
2001,16,United States Grand Prix 2001,indianapolis,barrichello,ferrari,5,15,15,0.0,71,Engine,,
2001,16,United States Grand Prix 2001,indianapolis,villeneuve,bar,18,16,R,0.0,45,Suspension,,
2001,16,United States Grand Prix 2001,indianapolis,verstappen,arrows,20,17,R,0.0,44,Engine,,
2001,16,United States Grand Prix 2001,indianapolis,montoya,williams,3,18,R,0.0,38,Hydraulics,,
2001,16,United States Grand Prix 2001,indianapolis,yoong,minardi,22,19,R,0.0,38,Gearbox,,
2001,16,United States Grand Prix 2001,indianapolis,ralf_schumacher,williams,2,20,R,0.0,36,Spun off,,
2001,16,United States Grand Prix 2001,indianapolis,alonso,minardi,17,21,R,0.0,36,Driveshaft,,
2001,16,United States Grand Prix 2001,indianapolis,raikkonen,sauber,11,22,R,0.0,2,Driveshaft,,
2001,17,Japanese Grand Prix 2001,suzuka,michael_schumacher,ferrari,1,1,1,10.0,53,Finished,5253298,1:27:33.298
2001,17,Japanese Grand Prix 2001,suzuka,montoya,williams,2,2,2,6.0,53,Finished,5256452,+3.154
2001,17,Japanese Grand Prix 2001,suzuka,coulthard,mclaren,7,3,3,4.0,53,Finished,5276560,+23.262
2001,17,Japanese Grand Prix 2001,suzuka,hakkinen,mclaren,5,4,4,3.0,53,Finished,5288837,+35.539
2001,17,Japanese Grand Prix 2001,suzuka,barrichello,ferrari,4,5,5,2.0,53,Finished,5289842,+36.544
2001,17,Japanese Grand Prix 2001,suzuka,ralf_schumacher,williams,3,6,6,1.0,53,Finished,5290420,+37.122
2001,17,Japanese Grand Prix 2001,suzuka,button,benetton,9,7,7,0.0,53,Finished,5350400,+1:37.102
2001,17,Japanese Grand Prix 2001,suzuka,trulli,jordan,8,8,8,0.0,52,+1 Lap,,
2001,17,Japanese Grand Prix 2001,suzuka,heidfeld,sauber,10,9,9,0.0,52,+1 Lap,,
2001,17,Japanese Grand Prix 2001,suzuka,villeneuve,bar,14,10,10,0.0,52,+1 Lap,,
2001,17,Japanese Grand Prix 2001,suzuka,alonso,minardi,18,11,11,0.0,52,+1 Lap,,
2001,17,Japanese Grand Prix 2001,suzuka,frentzen,prost,15,12,12,0.0,52,+1 Lap,,
2001,17,Japanese Grand Prix 2001,suzuka,panis,bar,17,13,13,0.0,51,+2 Laps,,
2001,17,Japanese Grand Prix 2001,suzuka,bernoldi,arrows,20,14,14,0.0,51,+2 Laps,,
2001,17,Japanese Grand Prix 2001,suzuka,verstappen,arrows,21,15,15,0.0,51,+2 Laps,,
2001,17,Japanese Grand Prix 2001,suzuka,yoong,minardi,22,16,16,0.0,50,+3 Laps,,
2001,17,Japanese Grand Prix 2001,suzuka,fisichella,benetton,6,17,17,0.0,47,Gearbox,,
2001,17,Japanese Grand Prix 2001,suzuka,rosa,jaguar,16,18,R,0.0,45,Oil leak,,
2001,17,Japanese Grand Prix 2001,suzuka,enge,prost,19,19,R,0.0,42,Brakes,,
2001,17,Japanese Grand Prix 2001,suzuka,irvine,jaguar,13,20,R,0.0,24,Fuel rig,,
2001,17,Japanese Grand Prix 2001,suzuka,raikkonen,sauber,12,21,R,0.0,5,Collision,,
2001,17,Japanese Grand Prix 2001,suzuka,alesi,jordan,11,22,R,0.0,5,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,michael_schumacher,ferrari,2,1,1,10.0,58,Finished,5736792,1:35:36.792
2002,1,Australian Grand Prix 2002,albert_park,montoya,williams,6,2,2,6.0,58,Finished,5755420,+18.628
2002,1,Australian Grand Prix 2002,albert_park,raikkonen,mclaren,5,3,3,4.0,58,Finished,5761859,+25.067
2002,1,Australian Grand Prix 2002,albert_park,irvine,jaguar,19,4,4,3.0,57,+1 Lap,,
2002,1,Australian Grand Prix 2002,albert_park,webber,minardi,18,5,5,2.0,56,+2 Laps,,
2002,1,Australian Grand Prix 2002,albert_park,salo,toyota,14,6,6,1.0,56,+2 Laps,,
2002,1,Australian Grand Prix 2002,albert_park,yoong,minardi,21,7,7,0.0,55,+3 Laps,,
2002,1,Australian Grand Prix 2002,albert_park,rosa,jaguar,20,8,8,0.0,53,+5 Laps,,
2002,1,Australian Grand Prix 2002,albert_park,coulthard,mclaren,4,9,R,0.0,33,Gearbox,,
2002,1,Australian Grand Prix 2002,albert_park,villeneuve,bar,13,10,R,0.0,27,Broken wing,,
2002,1,Australian Grand Prix 2002,albert_park,frentzen,arrows,15,11,D,0.0,16,Disqualified,,
2002,1,Australian Grand Prix 2002,albert_park,bernoldi,arrows,17,12,D,0.0,15,Disqualified,,
2002,1,Australian Grand Prix 2002,albert_park,sato,jordan,22,13,R,0.0,12,Electrical,,
2002,1,Australian Grand Prix 2002,albert_park,trulli,renault,7,14,R,0.0,8,Spun off,,
2002,1,Australian Grand Prix 2002,albert_park,barrichello,ferrari,1,15,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,ralf_schumacher,williams,3,16,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,fisichella,jordan,8,17,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,massa,sauber,9,18,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,heidfeld,sauber,10,19,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,button,renault,11,20,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,panis,bar,12,21,R,0.0,0,Collision,,
2002,1,Australian Grand Prix 2002,albert_park,mcnish,toyota,16,22,R,0.0,0,Collision,,
2002,2,Malaysian Grand Prix 2002,sepang,ralf_schumacher,williams,4,1,1,10.0,56,Finished,5652912,1:34:12.912
2002,2,Malaysian Grand Prix 2002,sepang,montoya,williams,2,2,2,6.0,56,Finished,5692612,+39.700
2002,2,Malaysian Grand Prix 2002,sepang,michael_schumacher,ferrari,1,3,3,4.0,56,Finished,5714707,+1:01.795
2002,2,Malaysian Grand Prix 2002,sepang,button,renault,8,4,4,3.0,56,Finished,5722679,+1:09.767
2002,2,Malaysian Grand Prix 2002,sepang,heidfeld,sauber,7,5,5,2.0,55,+1 Lap,,
2002,2,Malaysian Grand Prix 2002,sepang,massa,sauber,14,6,6,1.0,55,+1 Lap,,
2002,2,Malaysian Grand Prix 2002,sepang,mcnish,toyota,19,7,7,0.0,55,+1 Lap,,
2002,2,Malaysian Grand Prix 2002,sepang,villeneuve,bar,13,8,8,0.0,55,+1 Lap,,
2002,2,Malaysian Grand Prix 2002,sepang,sato,jordan,15,9,9,0.0,54,+2 Laps,,
2002,2,Malaysian Grand Prix 2002,sepang,rosa,jaguar,17,10,10,0.0,54,+2 Laps,,
2002,2,Malaysian Grand Prix 2002,sepang,frentzen,arrows,11,11,11,0.0,54,+2 Laps,,
2002,2,Malaysian Grand Prix 2002,sepang,salo,toyota,10,12,12,0.0,53,+3 Laps,,
2002,2,Malaysian Grand Prix 2002,sepang,fisichella,jordan,9,13,13,0.0,53,+3 Laps,,
2002,2,Malaysian Grand Prix 2002,sepang,barrichello,ferrari,3,14,R,0.0,39,Engine,,
2002,2,Malaysian Grand Prix 2002,sepang,webber,minardi,21,15,R,0.0,34,Electrical,,
2002,2,Malaysian Grand Prix 2002,sepang,irvine,jaguar,20,16,R,0.0,30,Hydraulics,,
2002,2,Malaysian Grand Prix 2002,sepang,yoong,minardi,22,17,R,0.0,29,Gearbox,,
2002,2,Malaysian Grand Prix 2002,sepang,raikkonen,mclaren,5,18,R,0.0,24,Engine,,
2002,2,Malaysian Grand Prix 2002,sepang,bernoldi,arrows,16,19,R,0.0,20,Fuel,,
2002,2,Malaysian Grand Prix 2002,sepang,coulthard,mclaren,6,20,R,0.0,15,Engine,,
2002,2,Malaysian Grand Prix 2002,sepang,panis,bar,18,21,R,0.0,9,Clutch,,
2002,2,Malaysian Grand Prix 2002,sepang,trulli,renault,12,22,R,0.0,9,Overheating,,
2002,3,Brazilian Grand Prix 2002,interlagos,michael_schumacher,ferrari,2,1,1,10.0,71,Finished,5503662,1:31:43.662
2002,3,Brazilian Grand Prix 2002,interlagos,ralf_schumacher,williams,3,2,2,6.0,71,Finished,5504250,+0.588
2002,3,Brazilian Grand Prix 2002,interlagos,coulthard,mclaren,4,3,3,4.0,71,Finished,5562771,+59.109
2002,3,Brazilian Grand Prix 2002,interlagos,button,renault,7,4,4,3.0,71,Finished,5570545,+1:06.883
2002,3,Brazilian Grand Prix 2002,interlagos,montoya,williams,1,5,5,2.0,71,Finished,5571225,+1:07.563
2002,3,Brazilian Grand Prix 2002,interlagos,salo,toyota,10,6,6,1.0,70,+1 Lap,,
2002,3,Brazilian Grand Prix 2002,interlagos,irvine,jaguar,13,7,7,0.0,70,+1 Lap,,
2002,3,Brazilian Grand Prix 2002,interlagos,rosa,jaguar,11,8,8,0.0,70,+1 Lap,,
2002,3,Brazilian Grand Prix 2002,interlagos,sato,jordan,19,9,9,0.0,69,+2 Laps,,
2002,3,Brazilian Grand Prix 2002,interlagos,villeneuve,bar,15,10,10,0.0,68,Engine,,
2002,3,Brazilian Grand Prix 2002,interlagos,webber,minardi,20,11,11,0.0,68,+3 Laps,,
2002,3,Brazilian Grand Prix 2002,interlagos,raikkonen,mclaren,5,12,12,0.0,67,Wheel rim,,
2002,3,Brazilian Grand Prix 2002,interlagos,yoong,minardi,22,13,13,0.0,67,+4 Laps,,
2002,3,Brazilian Grand Prix 2002,interlagos,heidfeld,sauber,9,14,R,0.0,61,Brakes,,
2002,3,Brazilian Grand Prix 2002,interlagos,trulli,renault,6,15,R,0.0,60,Engine,,
2002,3,Brazilian Grand Prix 2002,interlagos,massa,sauber,12,16,R,0.0,41,Collision,,
2002,3,Brazilian Grand Prix 2002,interlagos,mcnish,toyota,16,17,R,0.0,40,Spun off,,
2002,3,Brazilian Grand Prix 2002,interlagos,panis,bar,17,18,R,0.0,25,Gearbox,,
2002,3,Brazilian Grand Prix 2002,interlagos,frentzen,arrows,18,19,R,0.0,25,Suspension,,
2002,3,Brazilian Grand Prix 2002,interlagos,bernoldi,arrows,21,20,R,0.0,19,Suspension,,
2002,3,Brazilian Grand Prix 2002,interlagos,barrichello,ferrari,8,21,R,0.0,16,Hydraulics,,
2002,3,Brazilian Grand Prix 2002,interlagos,fisichella,jordan,14,22,R,0.0,6,Engine,,
2002,4,San Marino Grand Prix 2002,imola,michael_schumacher,ferrari,1,1,1,10.0,62,Finished,5350789,1:29:10.789
2002,4,San Marino Grand Prix 2002,imola,barrichello,ferrari,2,2,2,6.0,62,Finished,5368696,+17.907
2002,4,San Marino Grand Prix 2002,imola,ralf_schumacher,williams,3,3,3,4.0,62,Finished,5370544,+19.755
2002,4,San Marino Grand Prix 2002,imola,montoya,williams,4,4,4,3.0,62,Finished,5395514,+44.725
2002,4,San Marino Grand Prix 2002,imola,button,renault,9,5,5,2.0,62,Finished,5434184,+1:23.395
2002,4,San Marino Grand Prix 2002,imola,coulthard,mclaren,6,6,6,1.0,61,+1 Lap,,
2002,4,San Marino Grand Prix 2002,imola,villeneuve,bar,10,7,7,0.0,61,+1 Lap,,
2002,4,San Marino Grand Prix 2002,imola,massa,sauber,11,8,8,0.0,61,+1 Lap,,
2002,4,San Marino Grand Prix 2002,imola,trulli,renault,8,9,9,0.0,61,+1 Lap,,
2002,4,San Marino Grand Prix 2002,imola,heidfeld,sauber,7,10,10,0.0,61,+1 Lap,,
2002,4,San Marino Grand Prix 2002,imola,webber,minardi,19,11,11,0.0,60,+2 Laps,,
2002,4,San Marino Grand Prix 2002,imola,bernoldi,arrows,20,12,R,0.0,50,Power loss,,
2002,4,San Marino Grand Prix 2002,imola,irvine,jaguar,18,13,R,0.0,45,Driveshaft,,
2002,4,San Marino Grand Prix 2002,imola,raikkonen,mclaren,5,14,R,0.0,44,Exhaust,,
2002,4,San Marino Grand Prix 2002,imola,panis,bar,12,15,R,0.0,44,Throttle,,
2002,4,San Marino Grand Prix 2002,imola,rosa,jaguar,22,16,R,0.0,30,Driveshaft,,
2002,4,San Marino Grand Prix 2002,imola,salo,toyota,16,17,R,0.0,26,Gearbox,,
2002,4,San Marino Grand Prix 2002,imola,frentzen,arrows,13,18,R,0.0,25,Power loss,,
2002,4,San Marino Grand Prix 2002,imola,fisichella,jordan,15,19,R,0.0,19,Hydraulics,,
2002,4,San Marino Grand Prix 2002,imola,sato,jordan,14,20,R,0.0,5,Gearbox,,
2002,4,San Marino Grand Prix 2002,imola,mcnish,toyota,17,21,R,0.0,0,Electrical,,
2002,4,San Marino Grand Prix 2002,imola,yoong,minardi,0,22,F,0.0,0,107% Rule,,
2002,5,Spanish Grand Prix 2002,catalunya,michael_schumacher,ferrari,1,1,1,10.0,65,Finished,5429981,1:30:29.981
2002,5,Spanish Grand Prix 2002,catalunya,montoya,williams,4,2,2,6.0,65,Finished,5465611,+35.630
2002,5,Spanish Grand Prix 2002,catalunya,coulthard,mclaren,7,3,3,4.0,65,Finished,5472604,+42.623
2002,5,Spanish Grand Prix 2002,catalunya,heidfeld,sauber,8,4,4,3.0,65,Finished,5496678,+1:06.697
2002,5,Spanish Grand Prix 2002,catalunya,massa,sauber,11,5,5,2.0,65,Finished,5508954,+1:18.973
2002,5,Spanish Grand Prix 2002,catalunya,frentzen,arrows,10,6,6,1.0,65,Finished,5510411,+1:20.430
2002,5,Spanish Grand Prix 2002,catalunya,villeneuve,bar,15,7,7,0.0,64,+1 Lap,,
2002,5,Spanish Grand Prix 2002,catalunya,mcnish,toyota,19,8,8,0.0,64,+1 Lap,,
2002,5,Spanish Grand Prix 2002,catalunya,salo,toyota,17,9,9,0.0,64,+1 Lap,,
2002,5,Spanish Grand Prix 2002,catalunya,trulli,renault,9,10,10,0.0,63,Engine,,
2002,5,Spanish Grand Prix 2002,catalunya,ralf_schumacher,williams,3,11,11,0.0,63,Engine,,
2002,5,Spanish Grand Prix 2002,catalunya,button,renault,6,12,12,0.0,60,Hydraulics,,
2002,5,Spanish Grand Prix 2002,catalunya,panis,bar,13,13,R,0.0,43,Exhaust,,
2002,5,Spanish Grand Prix 2002,catalunya,irvine,jaguar,22,14,R,0.0,41,Hydraulics,,
2002,5,Spanish Grand Prix 2002,catalunya,bernoldi,arrows,14,15,R,0.0,40,Hydraulics,,
2002,5,Spanish Grand Prix 2002,catalunya,sato,jordan,18,16,R,0.0,10,Spun off,,
2002,5,Spanish Grand Prix 2002,catalunya,fisichella,jordan,12,17,R,0.0,5,Hydraulics,,
2002,5,Spanish Grand Prix 2002,catalunya,raikkonen,mclaren,5,18,R,0.0,4,Rear wing,,
2002,5,Spanish Grand Prix 2002,catalunya,rosa,jaguar,16,19,R,0.0,2,Spun off,,
2002,5,Spanish Grand Prix 2002,catalunya,barrichello,ferrari,2,20,W,0.0,0,Gearbox,,
2002,5,Spanish Grand Prix 2002,catalunya,webber,minardi,20,21,W,0.0,0,Safety,,
2002,5,Spanish Grand Prix 2002,catalunya,yoong,minardi,21,22,W,0.0,0,Safety,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,michael_schumacher,ferrari,3,1,1,10.0,71,Finished,5631562,1:33:51.562
2002,6,Austrian Grand Prix 2002,red_bull_ring,barrichello,ferrari,1,2,2,6.0,71,Finished,5631744,+0.182
2002,6,Austrian Grand Prix 2002,red_bull_ring,montoya,williams,4,3,3,4.0,71,Finished,5649292,+17.730
2002,6,Austrian Grand Prix 2002,red_bull_ring,ralf_schumacher,williams,2,4,4,3.0,71,Finished,5650010,+18.448
2002,6,Austrian Grand Prix 2002,red_bull_ring,fisichella,jordan,15,5,5,2.0,71,Finished,5681527,+49.965
2002,6,Austrian Grand Prix 2002,red_bull_ring,coulthard,mclaren,8,6,6,1.0,71,Finished,5682234,+50.672
2002,6,Austrian Grand Prix 2002,red_bull_ring,button,renault,13,7,7,0.0,71,Finished,5682791,+51.229
2002,6,Austrian Grand Prix 2002,red_bull_ring,salo,toyota,10,8,8,0.0,71,Finished,5700987,+1:09.425
2002,6,Austrian Grand Prix 2002,red_bull_ring,mcnish,toyota,14,9,9,0.0,71,Finished,5701280,+1:09.718
2002,6,Austrian Grand Prix 2002,red_bull_ring,villeneuve,bar,17,10,10,0.0,70,+1 Lap,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,frentzen,arrows,11,11,11,0.0,69,+2 Laps,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,webber,minardi,21,12,12,0.0,69,+2 Laps,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,trulli,renault,16,13,R,0.0,44,Fuel pressure,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,yoong,minardi,22,14,R,0.0,42,Engine,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,irvine,jaguar,20,15,R,0.0,38,Hydraulics,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,heidfeld,sauber,5,16,R,0.0,27,Collision,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,sato,jordan,18,17,R,0.0,26,Collision,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,panis,bar,9,18,R,0.0,22,Engine,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,massa,sauber,7,19,R,0.0,7,Suspension,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,raikkonen,mclaren,6,20,R,0.0,5,Engine,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,bernoldi,arrows,12,21,R,0.0,2,Collision,,
2002,6,Austrian Grand Prix 2002,red_bull_ring,rosa,jaguar,19,22,R,0.0,0,Throttle,,
2002,7,Monaco Grand Prix 2002,monaco,coulthard,mclaren,2,1,1,10.0,78,Finished,6339055,1:45:39.055
2002,7,Monaco Grand Prix 2002,monaco,michael_schumacher,ferrari,3,2,2,6.0,78,Finished,6340105,+1.050
2002,7,Monaco Grand Prix 2002,monaco,ralf_schumacher,williams,4,3,3,4.0,78,Finished,6406505,+1:07.450
2002,7,Monaco Grand Prix 2002,monaco,trulli,renault,7,4,4,3.0,77,+1 Lap,,
2002,7,Monaco Grand Prix 2002,monaco,fisichella,jordan,11,5,5,2.0,77,+1 Lap,,
